ID,DATE,category1,category2,category3,category4,headline,text,,URL ,checked,,other URL
298,9/18/2014,climate,ASMT,,HC,$24 T Call for Climate Action,"Investors representing financial assets worth more than a quarter of the entire world’s economic product (2012), urge national leaders to take stronger action to limit climate disruption. The statement by more than 340 institutional investors, managing funds worth $24 trillion from around the globe, estimate that annual investment in clean, low-carbon technology needs to quadruple to hold global warming below 2°C, and called on governments to enact supportive legislation to accomplish that goal.",,http://www.unep.org/NewsCentre/default.aspx?DocumentID=2796&ArticleID=10984,,,
299,6/15/1989,awareness,LEG-R,,PC,A Round-Table on 'Nature v Jobs'  ,"The Conservative government of Prime Minister Brian Mulroney creates a National Round Table on the Environment and the Economy (NRTEE), with members from business, labour and science, to bring “leadership in the new way we must think of the relationship between the environment and the economy, and the new way we must act.” Inspired in part by the Brundtland Commission on sustainability, and enacted as part of a wave of initiatives that also included Canada’s first-ever federal policy on water, the Round-Table created a common forum where informed representatives of both economic and environmental interests could share information, understand each other’s perspectives, and seek consensus about the ""When to say 'when'"" problem—where and when to draw the line between legitimate and sustainable economic exploitation of natural systems, and their preservation. It would issue regular reports on subjects from climate change to security of Canada’s water supply for the next 24 years before being defunded by another Conservative government in 2012.",,http://www.scribd.com/National_Round_Table,,,
300,12/11/1990,awareness,LEG-R,,PC,A 'Green Plan' for Canada,"Conservative Minister of the Environment Robert de Cotret tables “Canada's Green Plan for a Healthy Environment.” The plan sets aside $3 billion (equivalent to $4.83 billion in 2014) to be spent over the following five years to overhaul how the federal Crown defends Canada’s environmental security. Senior staff in his ministry envision regular reviews of the state of Canada’s natural security, equivalent to the economic assessments that give context to the government’s financial budget. In a 1997 study, policy analyst Robert Gale would later observe that by the time the Plan was enacted, “coercive instruments that would change behaviour to protect the environment, such as taxes and regulations, were avoided.” Instead, “priorities were geared to ‘soft’ policy areas such as research and public education.”",,http://www.ecological-economics.org/pages/greenplan.pdf,,,
301,1/23/1992,awareness,LTGN,,PC,Ottawa's Enviro-Powers Confirmed,"When Alberta sought to dam its Oldman River to control flooding and provide a reservoir against drought in the province’s southwest, the federal government initially did not order an environmental assessment of the project, even though the dam would impact several public interests over which the Constitution gives Ottawa authority: navigable waters, fisheries and “Indians and Indian lands.” Friends of the Oldman River Society, an Alberta environmental group, went to court to compel the federal departments to conduct a thorough review of the project. The Friends lost at lower court trial in Alberta, but won an appeal, which the government contested. When the Supreme Court of Canada examines the case it agrees with the environmental group. Its decision strongly confirms the federal government's authority over environmental matters, and further clarifies that when a Guidelines Order (later replaced by the Canadian Environmental Assessment Act) is in place, Ottawa must consider environmental effects on all areas of federal jurisdiction. The decision sets the stage for the passage later the same year of a Canadian Environmental Assessment Act. -- Friends of the Oldman River Society v. Canada (Minister of Transport) 1992.",,http://scc-csc.lexum.com/scc-csc/scc-csc/en/item/829/index.do,,,
302,6/23/1992,awareness,LEG-R,,PC,An Environmental Assessment Act ,"Canada gets its first federal legislation mandating the assessment in advance of how industrial development may impact ecosystems. Other federal laws often don’t come into play until the environment is already damaged. The Canadian Environmental Assessment Act (CEAA-1992) provides a new mechanism to prevent harm from occurring and identify alternatives. It requires consideration of the environmental consequences of a development project in relation to other federal laws that protect fisheries, migratory birds and parks (later, also species at risk). It also acknowledges treaty and aboriginal rights and provides a mechanism for constitutionally required aboriginal consultation. It serves for 20 years before being repealed and replaced in 2012",,http://www.ecojustice.ca/files/ceaa-backgrounder,,,
303,6/23/1993,awareness,LEG-R,,PC,"Economy, Enviro Round Table Elevated","Parliament legislates an expanded role for the National Round Table on the Environment and the Economy as an independent agency to advise the government and people of Canada on meeting the challenges of sustainable development. The Act also specifically empowers the NRTEE to undertake research and analyses of critical issues; to advise governments and industry on ways of integrating environmental considerations into economic decision-making; and promoting awareness of the cultural, social, economic and policy changes needed to preserve our prosperity into the future on a sustainable basis. ",,https://www.canlii.org/en/ca/laws/stat/sc-1993-c-31/32416/sc-1993-c-31.html#history,https://www.canlii.org/en/ca/laws/stat/sc-1993-c-31/32416/sc-1993-c-31.html#history,,
304,6/30/1993,awareness,LEG-R,,PC,Canada Starts to Track Toxic Releases,"The National Pollutant Release Inventory is created to track emissions of toxic substances from Canadian industries. The action responds belatedly to the creation of the U.S. Toxic Release Inventory in 1987. It makes possible the first direct comparisons of Canadian and American pollutant emissions. The first such comparisons, in 1997, will show Canadian industries polluting far more than their U.S. counterparts.",,http://www.ec.gc.ca/inrp-npri/default.asp?lang=En&n=CA8D2224-1,,,
305,6/15/1994,awareness,LEG-R,,LIB,Good-bye to the Green Plan,The newly elected Liberal government of Prime Minister Jean Chretien drops most of the initiatives included in the 1990 Green Plan. ,,http://www.ecological-economics.org/pages/greenplan.pdf,,,
306,1/19/1995,awareness,LEG-R,,LIB,Environmental Assessment Into Force,"The Canadian Environmental Assessment Act (1995) comes into force. Its key purpose is to identify, consider and plan to avoid the long-term environmental consequences of a development proposal before it proceeds. The Act requires that project impacts be examined in the light of other federal laws that protected species at risk, fisheries, migratory birds and protected areas. It acknowledges treaty and aboriginal rights, and provides a mechanism for aboriginal consultation. The Act is repealed in 2012 and replaced by the Canadian Environmental Assessment Act, 2012.",,http://www.ecojustice.ca/files/ceaa-backgrounder,,,
307,3/31/1995,awareness,LEG-R,,LIB,Ottawa Abandons Flood Mapping,"The federal government lets three federal-provincial agreements to cooperate on mapping flood zones, dating to 1975, expire. By 2000, the Flood Damage Prevention Program will be entirely wound down. Ottawa's only role in flood disasters will be as a provider of last-resort relief on a case-by-case basis.",,http://www.iclr.org/images/An_Assessment_of_Flood_Risk_Management_in_Canada.pdf,,,
308,6/30/1996,awareness,LEG-R,,LIB,Ottawa Stops Environmental Reporting,"The Federal Government halts publication of regular State of the Environment Reports. The decision significantly reduces the ability of citizens and non-government groups to know what is being done to protect the environment, or to keep track of the changing health of Canada's ecosystems.",,,,,
309,1/29/1998,awareness,LEG-R,,LIB,Handing Off to the Provinces,"A federal-provincial ‘Canada-Wide Accord on Environmental Harmonization’ proposes to turn over much of the day-to-day work of protecting ecosystems within federal jurisdiction to the provinces. The provinces will sign individual agreements with Ottawa to undertake combined environmental impact reviews where they are required by both levels of government under law. The Accord says this will “greater effectiveness, efficiency, accountability, predictability and clarity of environmental management,” by eliminating supposed duplication between concurrent federal and provincial reviews. However a study by Environment Canada at the time finds little, if any, such duplication; both levels of government are needed to address the full range of ecosystem impacts from some developments. The same study notes that the harmonization plan has neither a review process to ensure it is meeting its goals, nor any provision to discipline provinces that fail to adequately enforce federal laws.",,http://rcen.ca/sites/default/files/uploads/epa_harmonization.pdf,http://www.cela.ca/article/canadian-environmental-protection-act-1999-first-cepa-review/briefing-harmonization-accord, http://www.ccme.ca/files/Resources/harmonization/accord_harmonization_e.pdf,
310,4/8/1999,awareness,LTGN,,LIB,Cumulative' Effects Affirmed,"The Federal Court rules that the federal Department of Fisheries and Oceans erred when it issued permits to a proposed coal mine that would operate as many as 30 open pits near Jasper National Park, for a planned 20 years. The Court rules that the joint federal-provincial panel that reviewed the project’s impacts failed to correctly apply the Canadian Environmental Assessment Act (CEAA 1992) when it chose to overlook information about the likely cumulative effects of multiple mine pits in combination with other foreseeable developments. The decision strongly affirms that developments cannot be judged on a narrow definition of their impacts, but must be considered in context with what else is being developed around them. -- Alberta Wilderness Assn. v. Cardinal River Coals Ltd. 1999",,http://www.canlii.org/en/ca/fct/doc/1999/1999canlii7908/1999canlii7908.html,,,
311,10/12/1999,awareness,LTGN,,LIB,"Enviros Win, Lose, in Ruling","The ‘Sunpine’ Case: Alberta environmentalists challenged the environmental impact assessment of a proposed forest road and bridges across two rivers, Ram R., and Prairie Creek. The Federal Court of Appeal finds that the federal government did err in its assessment: while it was entitled to limit the scope of the work assessed to just the two bridges, the Canadian Environmental Assessment Act still required it to consider the cumulative impacts of the new road. At the same time, the court walks back an earlier ruling (in ‘Oldman River’), to confirm that it is legal for federal ministries to limit environmental assessments to aspects of a project that are within federal jurisdiction. -- Friends of the West Country Assn. v. Canada (Minister of Fisheries & Oceans), 1999",,http://www.canlii.org/en/ca/fca/doc/1999/1999canlii9379/1999canlii9379.html?searchUrlHash=AAAAAQAbZnJpZW5kcyBvZiB0aGUgd2VzdCBjb3VudHJ5AAAAAAE,http://www.carswell.com/product-detail/environmental-law-cases-and-materials-second-edition/,,
312,11/15/2001,awareness,LEG-R,,LIB,A Reporting  Agency for the Environment?,"The Auditor General reports that, “a multi-sectoral Task Force supported by a government secretariat is beginning work on a proposed Canadian Information System for the Environment which would be accessible to policy makers and citizens.” It never materializes.",,http://www.un.org/jsummit/html/calendar/meeting.docs/canadacountry%20contribution1120.doc ,"
",,
313,12/20/2001,awareness,LTGN,,LIB,Court: Ottawa Can't Duck Duty,"Lawyers acting for an environmental group challenged federal reliance on provincial authorities to oversee measures taken to mitigate adverse impacts from development on federally protected ecosystems. The case deals with permits allowing Suncor Inc. to alter or destroy fish habitat in order to expand its oil sands operation. In granting the permits, the federal ministers of Environment and Fisheries and Oceans had relied on an environmental impact assessment prepared to Alberta’s provincial guidelines, and on proposed mitigation efforts that would also be under provincial control. The court rules that federal decision-makers can rely only on mitigation measures whose implementation they also control; otherwise, federal authorities might lack the flexibility to deal with unforeseen cumulative impacts beyond provincial jurisdiction. While the decision upholds the plaintiff environmental group's case, Parliament later amends the Canadian Environmental Assessment Act to remove the grounds for the judgement. -- Environmental Resource Centre v. Canada (Minister of Environment) 2001",,http://www.ecelaw.ca/enforcement/case-law/environmental-resource-centre-v.-canada-minister-of-the-environment-731/view-details.html,,,
314,6/15/2005,awareness,LEG-R,,LIB,PEARL of an Arctic Lab,"The federal government, with a consortium of Canadian universities, opens a research lab on Ellesmere Island, the most northerly point in Canada. The Polar Environment Atmospheric Research Laboratory (PEARL), at Eureka, Nunavut, begins taking observations for Canadian and international studies of global contaminant transportation, the ozone layer and climate change.",,http://www.nunatsiaqonline.ca/archives/60811/news/features/60811_01.html,,,
315,1/27/2006,awareness,LTGN,,LIB,Narrow Reviews Get Court OK,"TrueNorth Energy sought approval to build and operate a major oil sand facility in Alberta. This would destroy a watercourse, requiring approval under the federal Fisheries Act and triggering an impact assessment under the Canadian Environmental Assessment Act (CEAA 1992). The federal Minister of Fisheries and Oceans limited the scope of the assessment to the impacts on the watercourse, excluding the broader impacts of the project as a whole on other interests within federal jurisdiction such as migratory birds, indigenous peoples and fisheries. The Prairie Acid Rain Coalition, an environmental group, challenged that exclusion before the Federal Court, which ruled in favour of the ministry. Its decision allowed the federal government to significantly narrow the scope of environmental assessments, and was arguably at odds with several earlier rulings by the Supreme Court of Canada. Nonetheless, the Federal Court of Appeal upholds the ruling. -- Prairie Acid Rain Coalition v. Canada (Minister of Fisheries & Oceans) 2006 ",,http://canlii.ca/en/ca/fca/doc/2006/2006fca31/2006fca31.html,,,
316,3/2/2006,awareness,LEG-R,,HC,Science Distanced From Policy,"The new Conservative government of Prime Minister Stephen Harper reorganizes the Privy Council Office, the public service body that, according to its website, “brings together quality, objective policy advice and information to support the Prime Minister and Cabinet,” dispensing with the National Science Advisor. The incumbent, whose role had been to provide scientific context to policy discussions, is sent to a remote departmental office in Ottawa. Four years later the position is eliminated entirely.",,http://jps.library.utoronto.ca/index.php/elr/article/viewFile/11691/9207,,,
317,10/1/2006,awareness,ASMT,,HC,Pesticides in Our Food,"A study by the David Suzuki Foundation finds that Canada’s regulation of human exposure to pesticides is among the weakest in the industrialized world. Canada permits the use of at least 60 active pesticide ingredients that are banned in other countries. These appear in some 1,130 agricultural and home and garden products, including such heavily used pesticides as atrazine and 2,4-D (both linked to endocrine damage in wildlife). Other countries have also set lower exposure limits for 38 of 40 combinations of foods and pesticides examined.",,http://www.davidsuzuki.org/publications/downloads/2006/DSF-HEHC-Food1.pdf,,,
318,5/7/2007,awareness,LEG-R,,HC,Pivoting to Science for the Economy,"The government releases “Mobilizing Science and Technology to Canada's Advantage,” a policy shift in federal science spending. Future support will focus on “encouraging a more competitive and sustainable Canadian economy with the help of science and technology.” The policy asserts that “the most important role of the Government of Canada is to ensure a competitive marketplace and create an investment climate that encourages the private sector to compete against the world on the basis of their innovative products, services, and technologies.” By a variety of measures, federal support for science is redirected from in-house and ‘basic’ science, to support for private-sector and product-oriented research and development.",,https://www.ic.gc.ca/eic/site/icgc.nsf/eng/00871.html,,,
319,11/9/2007,awareness,LEG-R,,HC,"Plans for a ""World Class"" Artic lab.","The government’s Speech from the Throne commits it to “build a world-class Arctic research station that will be on the cutting edge of Arctic issues, including environmental science and resource development.” When construction begins in 2014, it is expected to open in 2017, a decade after its announcement.",,http://www.science.gc.ca/default.asp?lang=En&n=74E65368-1,,,
320,3/5/2008,awareness,LTGN,,HC,Rationale' Required to Limit Only GHG Intensity,"Imperial Oil plans a large, integrated oil sands pit mine and bitumen-extraction facility north of Ft. McMurray, AB. Several environmental groups challenge the recommendation of a joint federal-provincial environmental impact review panel that the project be approved. They claim that the review panel relied on proposals to mitigate the project's significant environmental damage that were not technically or economically feasible, and that it failed to explain how limiting greenhouse gas emission 'intensity' (that is, GHG emissions per barrel of oil produced) would effectively mitigate the effects of rising total emissions. The Federal Court dismisses most of the groups' case, but requires the review panel ""to provide a rationale for its conclusion that the proposed mitigation measures will reduce the potentially adverse effects of the Project’s greenhouse gas emissions to a level of insignificance."" -- Pembina Institute for Appropriate Development v. Canada (Attorney General) 2008",,http://www.ecelaw.ca/oil-and-gas-activity/case-law/pembina-institute-for-appropriate-development-v.-canada-attorney-general-844/view-details.html,,,
321,1/27/2009,awareness,LEG-R,,HC,Walking Back Waterways Protection,"For 140 years, the Navigable Waters Protection Act (NWPA) has provided the legal weight behind the Federal government's role in protecting the aquatic environment, as well as the public's right to travel by water on Canadian rivers and lakes. It has protected every fish-bearing and potentially navigable waterway in the nation. The 2009 Budget Implementation Act amends the venerable NWPA to allow the Minister of Transport to create categories of rivers and lakes exempt from those protections; proposals to modify or destroy exempt waterways will no longer trigger a mandatory environmental impact assessment. ",,,,,
322,1/27/2009,awareness,LEG-R,,HC,Assessment Immunity Extended,"The federal omnibus budget bill amends two sets of regulations to permit the exemption of several hundred individual construction projects and entire classes of other developments from federal environmental reviews. Amendments to the Exclusion List Regulation allow the federal cabinet to declare that as many as 2,000 individual projects, and all construction of roads or transit and waste- or drinking water systems, will have “insignificant environmental effects,” and so need not be reviewed under the Canadian Environmental Assessment Act (1995). Under other amendments to the Adaptation Regulation, projects which fail to qualify for that exclusion may be allowed to undergo a provincial—rather than federal—environmental review, which need not necessarily consider impacts on environmental values protected under the Constitution by federal laws and jurisdiction.",,,,,
323,4/15/2009,awareness,LTGN,,HC,EcoJustice Challenges Enviro-Waiver,"Ecojustice Canada, a non-profit group that employs the law in defense of the environment, and the Sierra Club of Canada, take the month-old ""Exclusions List Regulations"" and ""Infrastructure Projects Environmental Assessment Adaptation Regulations"" to Federal Court. The groups charge that the regulations illegally exempt from environmental review hundreds of projects in national parks and other vulnerable locations, solely on the grounds that they are part of the federal government's economic Action Plan. Before the Court rules, the government will repeal the contested regulations, and legislate an exemption from environmental assessment for all federally funded infrastructure projects.  ",,,,,
324,4/23/2009,awareness,LTGN,,HC,Minister Can't Skip Toxic Report ,The Federal Court rules that the Minister of the Environment exceeded his power when he exempted the mining industry from a requirement under the Canadian Environmental Protection Act that mines disclose to a public inventory the amounts of heavy metals and other toxic chemicals they release to tailings ponds and other catchments. ,,http://ozone.unep.org/new_site/en/montreal_protocol.php,OK,,
325,1/21/2010,awareness,LTGN,,HC,Half a Review Not Good Enough,"Two companies, Red Chris Development Company Ltd. and BCMetals, sought to develop an open-pit gold and copper mine in Northern BC. Their proposal met criteria in the Canadian Environmental Assessment Act (1992) for a 'comprehensive study,' a more extensive review process that includes public consultations for projects with potentially significant adverse effects. However the federal Department of Fisheries and Oceans, citing the 2006 ‘TrueNorth’ decision, 'scoped' the proposal under review to include only a tailings pond dam, a relatively minor feature requiring only a 'screening' without public consultation; it excluded from review the mine itself and an associated ore mill--the elements of the project which met the criteria for more stringent study. MiningWatch, a non-profit group, challenged this decision. The case was eventually heard by the Supreme Court of Canada, which rules that the Department does not have the legal right to redefine or 'split' development projects so as to reduce the level of environmental scrutiny they attract. The Court rules that a CEAA 1992 review may go beyond the impacts of a proposed project considered in full, but may not be restricted to less. Despite finding that the Department had proceeded illegally however, the Court does not order it either to conduct a more comprehensive study of the B.C. mine's impact, or to withdraw the approval it had already issued for the mine's development. -- MiningWatch Canada v. Canada (Minister of Fisheries and Oceans) 2010",,http://www.nwf.org/What-We-Do/Protect-Habitat/Gulf-Restoration/Oil-Spill/Effects-on-Wildlife/Compare-Exxon-Valdez-and-BP-Oil-Spills/Day-the-Water-Died-Essay.aspx,OK,,
326,3/29/2010,awareness,LEG-R,,HC,Federal Reviews Reassigned,"Five months before a scheduled public review of the Canadian Environmental Assessment Act (1995), the omnibus federal budget bill makes a number of significant changes. One responds to a Supreme Court of Canada ruling that the federal Minister of Environment could not cherry-pick elements of a proposed project to submit to CEAA review in order to reduce the level of scrutiny it will receive; amendments provide explicit legislative authority for such limitations. Another change exempts numerous infrastructure projects that receive federal funding, such as roads and railway lines, from environmental review. Reviews of energy projects are reassigned from the Canadian Environmental Assessment Agency to either the National Energy Board or the Canadian Nuclear Safety Commission; both are centres of technical expertise in their respective sectors, but neither has previously been tasked to review projects in light of all of Canada’s federal statutes, as had the CEAA.",,,,,
327,5/15/2010,awareness,ASMT,,HC,Poor Data Hampers Biodiversity Assessment,"Researchers preparing a report on Canada's biodiversity for the federal-provincial Canadian Council of Ministers of Natural Resources, go beyond their mandate to advise that, “The lack of… long-term, standardized, spatially complete, and readily accessible monitoring information.. in many areas has hindered development of this assessment.” ",,http://www.basel.int/TheConvention/Overview/tabid/1271/Default.aspx,OK,,
328,9/20/2010,awareness,ASMT,,HC,No Consistency in Environmental Assessments,"A detailed study of federal and provincial environmental assessment policies finds little consistency across the country in either objectives or practice. Among other things, the East Coast Environmental Law Centre observes significant differences in defining the environment, in what projects trigger an assessment, what categories of impact must be assessed, and in opportunity for public input. The report finds weaknesses in most provincial reviews, with only three provinces and the three territories specifying that all a project’s social, economic, cultural and cumulative impacts need to be assessed, and only one province that explicitly applies a sustainability test to project assessments. It is pessimistic about harmonizing federal and provincial approaches in a seamless way.",,http://en.wikipedia.org/wiki/Earth_Summit,OK,,
329,10/15/2010,awareness,ASMT,,HC,"""Missing"" Ecosystem Knowledge","A joint federal-provincial working group assigned to study the health of Canadian ecosystems reports that the nation's environmental monitoring is insufficient to do the job. ""Information critical to the assessment of ecosystem health is missing,"" the Canadian Council of Ministers of the Environment states. The report is released on a Friday without media notice.",,http://en.wikipedia.org/wiki/Convention_on_Biological_Diversity,OK,,
330,10/15/2010,awareness,ASMT,,HC,Three-Coast Decline,"A report by the Department of Fisheries and Oceans on the country’s three major coastlines finds that marine mammals (seals and whales) once hunted to near extinction are recovering in all of the Pacific, Atlantic and Arctic Oceans. It is a rare positive trend however. All three oceans are also becoming more acidic, and experiencing an increase in contamination with complex industrial and pharmaceutical compounds. Mercury is on the rise in the Arctic Ocean; ‘hypoxic’ dead zones are appearing off both Pacific and Atlantic coasts. Commercial fish stocks have collapsed on the east and west coasts, and on both fish mortality has increased while the average size of fish (of the same age and species) has declined. The report warns that “non-linear responses, unexpected impacts and … tipping points,” loom for marine ecosystems, but that a “lack of consistent biodiversity monitoring, analytical tools, information systems, and reporting makes it difficult to deliver a national-scale ecosystem assessment.”",,http://www.cec.org/,OK,,http://en.wikipedia.org/wiki/Commission_for_Environmental_Cooperation
331,10/4/2011,awareness,ASMT,,HC,Oil Sands Impacts Unknown,"Parliament learns that the federal government has been unable to accurately track environmental impacts from oil sands development in Alberta for at least the last 10 years. ""For over a decade, Environment Canada and Fisheries and Oceans Canada have warned that key environmental information regarding the effects of oil sands projects has been missing,” Federal Environment Commissioner Scott Vaughan reports. “Since 1999, both federal departments have warned that insufficient environmental information makes it impossible to understand the combined impact of projects in the lower Athabasca region and the impact on ecosystems that are farther away, including the wider Mackenzie Basin of the Northwest Territories. In the absence of this information, it is impossible to track environmental changes over time. We found that, despite repeated warnings… little was done for almost a decade to close many of those key information gaps.""",,http://www.unccd.int/en/about-the-convention/Pages/About-the-Convention.aspx,OK,,
332,12/12/2011,awareness,ASMT,,HC,Failure to Enforce,"A review of federal enforcement of a variety of environmental laws by an independent non-profit group finds that actions such as warnings, remediation orders and fines, show “a consistent decline” since 2005, “despite an increase in the number of enforcement officers.” Few investigations lead to convictions (about 20 a year under the Canadian Environmental Protection Act), with fines averaging less than $11,000 per offence. The study by Ecojustice, a law-oriented environmental group, also faults the federal government for failing to provide consistent or timely information about its enforcement effort, or the location and nature of offences.",,,,,
333,2/28/2012,awareness,SCI,,HC,PEARL Cast Aside,"Canada's northernmost science post, on Ellesmere Island, will close, its lead scientist announces, after Ottawa withdraws $1.5 million a year in support. The uniquely located Polar Environment Atmospheric Research Laboratory (PEARL), at Eureka, Nunavut, had been contributing observations since 2005 to international studies of climate change and arctic pollution. ",,http://web.archive.org/web/20060220031624/http://www.populationconnection.org/Reports_Publications/Reports/report14.html,OK,,
334,3/29/2012,awareness,LEG-R,,HC,Environment Canada's Budget Cut,"The federal budget cuts $60 million from Environment Canada's resources for  ""protecting the environment, conserving the country's natural heritage, and providing weather and meteorological information to keep Canadians informed and safe""--in the words of the agency's online profile. The cuts result in the loss of 700 science, technical and support staff.  ",,http://sedac.ciesin.columbia.edu/es/esi/ESI_00.pdf,OK,,
335,3/29/2012,awareness,SCI,,HC,Unique Lake Lab to Close,"The omnibus federal budget withdraws funding from the Experimental Lakes Area (ELA), a unique region in northwestern Ontario where scientists can conduct experiments on the scale of a small watershed that they cannot perform anywhere else. The facility played a key role in demonstrating the effects of acid rain. The announcement of its closure, at a saving of $2.5 million a year, ignites a storm of scientific and public protest and a campaign to save the unique outdoor laboratory. ",,http://ec.europa.eu/environment/water/water-framework/index_en.html,OK,,http://en.wikipedia.org/wiki/Water_Framework_Directive
336,3/29/2012,awareness,LEG-R,,HC,Most Waterways Lose Federal Protection,"The omnibus Jobs and Growth (budget) Act amends and renames the former Navigable Waters Protection Act as the Navigation Protection Act, dropping 99.9 per cemt of Canada's rivers and 99.7 per cent of lakes larger than three square kilometres from its coverage. Shoreline owners on unprotected waterways are now free to install docks or other obstructions without notifying the federal government. The Minister of Transportation may no longer order such obstructions to be removed. On major waterways no longer covered under the new Act, it becomes the obligation of the public, municipalities or provinces to enforce the right of navigation, a federal Constitutional responsibility, by taking offenders to court.",,http://sedac.ciesin.columbia.edu/es/esi/ESI_01a.pdf,OK,,
337,6/29/2012,awareness,LEG-R,,HC,A New Environmental Assessment Act,"A new Canadian Environmental Assessment Act (2012) receives Royal Assent, replacing one enacted in 1992. The new CEAA-2012 mandates environmental, social and economic impact assessments for far fewer projects than its predecessor, and gives political ministers much greater discretion to decide what impacts are reviewed and by whom. It limits the ability of environmental groups to participate in review hearings. The legislation also fully transfers responsibility for the environmental assessment of pipeline projects to the National Energy Board, and of nuclear projects to the Canadian Nuclear Safety Commission (previously these were delegated from the Canadian Environment Assessment Agency on a case-by-case basis) and allows the federal cabinet to overrule any negative recommendation that either may make. Related amendments to the Fisheries Act now require environmental reviews only when a project may impact a fish species considered important for commercial, recreation or first nations cultural purposes.",,http://www.theguardian.com/environment/2001/mar/29/globalwarming.usnews,OK,,http://scholarship.law.berkeley.edu/cgi/viewcontent.cgi?article=1248&context=bjil
338,8/23/2012,awareness,SCI,,HC,$190 M for Arctic Science,"The government announces it will spend $188.6 million over the next six years to build, equip and operate a Canadian High Arctic Research Station (CHARS) at Cambridge Bay in Nunavut. The announcement envisions a “world class” $142 million facility that will attract international scientists to study the Arctic environment and develop technology suitable for the high north. The new lab will be sited more than a thousand kilometers south of the PEARL outpost on Ellesmere Island, slated for closure.",,http://www.environmentalindicators.com/htdocs/PDF/CanadavsOECD.pdf,OK,,
339,5/17/2013,awareness,SCI,,HC,Arctic PEARL Saved,"The government announces $5 million to maintain Canada's northernmost research lab for another five years. The Polar Environment Atmospheric Research Laboratory (PEARL) in Eureka, Nunavut, a latitude of 80 degrees north, is 1,300 kilometres north of a new High Arctic research station the federal government is building in Cambridge Bay, Nunavut—roughly the difference in latitude between Toronto and Atlanta, Ga.",,http://www.unece.org/env/pp/contentofaarhus.html,OK,,en.wikipedia.org/wiki/Aarhus_Convention
340,5/31/2013,awareness,ASMT,,HC,Independent Voice Silenced,"The federal government dissolves the National Round Table on the Environment and the Economy--an independent, non-partisan, multi-sector advisory panel to Parliament created in 1989.  ",,http://sedac.ciesin.columbia.edu/es/esi/ESI2002_21MAR02a.pdf,OK,,
341,7/30/2013,awareness,ASMT,,HC,Biodiversity Targets Falling Out of Reach,"The Commissioner of the Environment and Sustainable Development, an independent officer of the federal Auditor General, finds that Canada is making little progress toward meeting 20-year old commitments under the U.N. Convention on Biodiversity. After releasing an initial ecosystems status and trends report in 2010, Environment Canada discontinued its role in establishing a biodiversity baseline and ecosystem health monitoring capability. No further reports are forthcoming, and the department “has not set out what it plans” to do instead to ensure national implementation of the Convention's intended protection for species facing extinction. As a result, the Commissioner notes, “it is not clear how Canada will meet its biodiversity targets by 2020.”",,http://www.un.org/Depts/los/convention_agreements/convention_overview_convention.htm,OK,,
342,7/30/2013,awareness,ASMT,,HC,Protection Failing Non-game Birds,"The Commissioner of the Environment finds that Environment Canada has achieved good success in protecting migratory waterfowl (largely ducks and geese significant to hunters) but has largely failed other migratory birds that Canada has also committed to protect. “[S]ome of these bird populations—such as shorebirds, grassland birds, and even more dramatically, aerial insectivores that depend on flying insects for food—are in major decline,” the report notes. Fewer than half of 25 Bird Conservation Region Strategies, setting actions and objectives for different migratory bird groups, that the department had committed to complete by 2010, are done as of July, 2013. Those that are, “do not identify who should contribute to the proposed actions, timelines, and required resources.” Meanwhile, Environment Canada’s own “scientific review found that for 30 percent of all bird species in Canada, monitoring is insufficient to determine whether they are at risk.”",,,,,
343,7/30/2013,awareness,ASMT,,HC,"Government ""Can't Track"" Protected Areas
","The Commissioner of the Environment reports that Environment Canada is not meeting its responsibility to properly monitor and plan for the protected areas it manages. There are 54 of these, but the Commissioner notes the agency has developed plans to manage only 46; three-quarters of the plans date to before the Species At Risk Act came into force in 2003. In 2011, the department itself judged 90 per cent of its plans to be inadequate. The agency is also operating in the dark, the Commissioner found: “Environment Canada has made little progress in monitoring activities, conditions, and threats for the protected areas it manages. The Department’s own assessments show a lack of proper inventories and insufficient information on species at risk. Monitoring of sites is done sporadically. Without regular monitoring, the Department cannot track whether the ecological integrity in protected areas is changing, nor can it identify any new or potential threats to local species so that it can react in an appropriate and timely manner.”",,,,,
344,7/30/2013,awareness,ASMT,,HC,Most Species Still 'At-Risk',"The Commissioner of the Environment and Sustainable Development reports to Parliament that Environment Canada, Fisheries and Oceans Canada, and Parks Canada have failed to meet targets legally mandated in the Species At Risk Act (SARA) to establish recovery strategies for threatened species. Five years after a previous audit, they have made varying degrees of progress, but as of April 2013, 146 recovery strategies were incomplete and only seven of 97 required action plans were in place. Nearly half the mandated plans for species of special concern are incomplete. “Fisheries and Oceans Canada and Parks Canada have made notable progress,” on their share of the plans, the report says, but Environment Canada lags, with 84 per cent of its unfinished plans more than three years overdue. Of the strategies that have been completed nearly half fail to identify the at-risk species’ critical habitat.",,http://sedac.ciesin.columbia.edu/es/esi/ESI2005_policysummary.pdf,OK,,
